X,Y,Pressure,Duration,Orientation,Size
0.5,0.5,0.5,0.5649717514124294,0,0
0.49622315510600534,0.490480503853707,0.5,0.022598870056497175,0.0047068002905757585,0.0015998580896437198
0.49784413944896866,0.4754529857634039,0.5,0.06779661016949153,0.0039058104155670274,0.0055826544720212895
0.496209009619511,0.48908760189388617,0.5,0.005649717514124294,0.02140141726964028,0.007401258854771004
0.49533618889816355,0.5157051366741348,0.5,0.1864406779661017,0.0009263346832802948,0.00999889048315767
0.5078287531933366,0.5005354967680904,0.5,0.005649717514124294,0.010480716873045574,0.010889498679780151
0.4838521535853932,0.4231862683516388,0.5,0.005649717514124294,0.14796396305735307,0.023462867457877058
0.5,0.5,0.5,0.23163841807909605,0,0.023462867457877058
0.5210835713408134,0.6389617589944683,0.5,0.005649717514124294,0.2663185785261258,0.0460935244846127
0.499335162134765,0.5034224741140507,0.5,0.192090395480226,0.0001936004933340784,0.04665287117844577
0.49965056227894394,0.501289681114031,0.5,0.10734463276836158,0.00013166203576415629,0.046865445041804815
0.49978781770258457,0.500539862020925,0.5,0.06779661016949153,0.00008891678727321836,0.04695611443458255
0.4980804132780698,0.49681780794463654,0.5,0.096045197740113,0.0003871686576153872,0.04751541442618757
0.4980887569048692,0.4905186322125373,0.5,0.096045197740113,0.0010734186152827885,0.04906606428047597
0.49416576040236837,0.4828011742452864,0.5,0.1016949152542373,0.001871479390680825,0.05192861541091109
0.5130374418042392,0.4795651698253327,0.5,0.005649717514124294,0.042643081277897135,0.05555224900156812
0.5034190082903326,0.48001567937009326,0.5,0.6384180790960452,0.00033944711153710295,0.05881171353413706
0.5093491167124475,0.47455890085869545,0.5,0.0847457627118644,0.003337342655124875,0.0630656182425585
0.5005904635495264,0.49869239430795753,0.5,0.0847457627118644,0.00017421765799067166,0.0632876827388363
0.5,0.5,0.5,0.005649717514124294,0,0.0632876827388363
0.48889474324160015,0.5939912912819643,0.5,0.005649717514124294,0.17973838359260527,0.07856111103713681
0.4966737109531734,0.55524706481172,0.5,0.005649717514124294,0.10538291634752563,0.08751611766692802
0.5270922535199399,0.5040506069555707,0.5,0.005649717514124294,0.036913522727035505,0.090652876946387
0.5263949804962198,0.5251294084997422,0.5,0.005649717514124294,0.059417232351556534,0.09570190887749588
0.5165774603110664,0.5031880638998845,0.5,0.005649717514124294,0.02290797794483383,0.09764853458763087
