X,Y,Pressure,Duration,Orientation,Size
0.49806946608364056,0.5024372540393428,0.5,0.025830258302583026,0.00040559841238427393,0.18912727798588735
0.4968820603371316,0.5026749417759814,0.5,0.02952029520295203,0.0004538882361081037,0.18991294090813732
0.4986676385953114,0.5016224751512929,0.5,0.033210332103321034,0.00021240335173324063,0.19032656061192274
0.4993735898988387,0.500857494563996,0.5,0.02952029520295203,0.0001219646482334169,0.19053767668482186
0.49999576385555233,0.5007859307703337,0.5,0.03136531365313653,0.00008966193245527514,0.19070257809315289
0.5,0.5004283584605984,0.5,0.046125461254612546,0.00003323040303370594,0.1907924539338543
0.5,0.5012455103742527,0.5,0.02029520295202952,0.00021959524517927155,0.19105378014142335
0.4998719874738279,0.5012040158405148,0.5,0.02214022140221402,0.00019536470137165139,0.1913074066787075
0.4994808915822761,0.5013602017515311,0.5,0.033210332103321034,0.0001539082662083708,0.19160711706914987
0.4988398920839744,0.5012653111040271,0.5,0.03136531365313653,0.00018223231261730403,0.19194226894655333
0.49975903567008273,0.5003092928425745,0.5,0.02952029520295203,0.000044811515758558944,0.1920198359412902
0.49973456289975327,0.5009757837542874,0.5,0.03136531365313653,0.00011419194574809165,0.19222985163198827
0.5000244727703295,0.5003741834889662,0.5,0.03505535055350553,0.000038252018844156764,0.1923084792846526
0.5,0.5004093730406963,0.5,0.025830258302583026,0.00005670997701012293,0.19239437170788543
0.5009116153935694,0.5012901920284004,0.5,0.033210332103321034,0.00016167327852751036,0.1927092031501809
0.5010904558699811,0.5002749186007167,0.5,0.027675276752767528,0.00012370679490934618,0.19290995158254287
0.5018613517498185,0.5003037667184328,0.5,0.03874538745387454,0.00014716752080127027,0.19324429949579972
0.5010546871963856,0.5,0.5,0.02214022140221402,0.0001432543229842521,0.19343027525106352
0.5036671680796633,0.5005062649033414,0.5,0.03505535055350553,0.00031880437908387015,0.19408558288563832
0.5007520703382494,0.5,0.5,0.025830258302583026,0.00008755797996248753,0.1942181974178397
0.5010843373159529,0.5,0.5,0.03136531365313653,0.00010396347586106425,0.19440940145633204
0.5002409657757003,0.5,0.5,0.03505535055350553,0.000020671265832407294,0.19445189158258194
0.5001181277071999,0.5,0.5,0.027675276752767528,0.000012835885201678168,0.19447272135053528
0.5,0.5,0.5,0.15867158671586715,0,0.19447272135053528
0.5,0.5,0.5,0.08856088560885608,0,0.19447272135053528
0.5,0.5,0.5,0.2140221402214022,0,0.19447272135053528
0.5000625951787923,0.5002024981849086,0.5,0.3044280442804428,0.0000024591622389852663,0.19451661871779294
0.5004320404686021,0.5004346998946123,0.5,0.03505535055350553,0.00005781408796063466,0.19463545652464945
0.5016763912735956,0.5015904374830332,0.5,0.1070110701107011,0.00007104626462091998,0.19508125295966872
0.5,0.5,0.5,0.21033210332103322,0,0.19508125295966872
0.5,0.5,0.5,0.4870848708487085,0,0.19508125295966872
0.5029188640063579,0.5052838786892481,0.5,0.055350553505535055,0.00037660270684083556,0.19630353671662762
0.5026807218450283,0.5060709589128444,0.5,0.027675276752767528,0.0008372422784716908,0.19766219349076453
0.5014900240504282,0.5042934861859377,0.5,0.03136531365313653,0.0005102202252997593,0.19860056311326693
