X,Y,Pressure,Duration,Orientation,Size
0.5001215992253997,0.4995137596575851,0.5,0.06766917293233082,0.000026626729222864448,0.007279507826730396
0.4971510563356587,0.4983117119761576,0.5,0.02819548872180451,0.0002687696879157982,0.007583403537562239
0.489056422826876,0.49761112033931393,0.5,0.03007518796992481,0.000625113143003009,0.008337334600414307
0.47970022799659545,0.49724652389984797,0.5,0.03007518796992481,0.0010786502978833133,0.009638263839595174
0.4926054842162814,0.49877525013523877,0.5,0.03195488721804511,0.0003785863678162175,0.010123403653851705
0.5001443939731581,0.5000297043865037,0.5,0.03007518796992481,0.000008146150515087312,0.010133228492738454
0.9715467056327465,0.6932705939908473,0.5,0.0018796992481203006,0.537244680163856,0.050630442603225204
0.5,0.5,0.5,0.013157894736842105,0,0.050630442603225204
0.5,0.5,0.5,0.03195488721804511,0,0.050630442603225204
0.5,0.5,0.5,0.005639097744360902,0,0.050630442603225204
0.7451361940476293,0.7033847411202923,0.5,0.0018796992481203006,0.4452583379762352,0.08419377587253467
0.5,0.4989406800250414,0.5,0.045112781954887216,0.00008655550195191435,0.08435036404136315
0.5223042238674601,0.4756432684425587,0.5,0.02443609022556391,0.003926657170621047,0.08819822492603872
0.3381043471430425,0.6043265516098337,0.5,0.0018796992481203006,0.24278661125128032,0.10649934868217133
0.7645914623866534,0.29321047994059946,0.5,0.0018796992481203006,0.4583577113088444,0.14105010564528467
0.33827819047261964,0.47336268301699874,0.5,0.0018796992481203006,0.14064941567789654,0.15165218270910116
0.43336572709037474,0.687362297296321,0.5,0.0018796992481203006,0.37133744844792377,0.17964339921114428
0.6682879575822276,0.2678750344216649,0.5,0.0018796992481203006,0.47504953636770314,0.21545237694081268
0.3409533026714786,0.7560584972288658,0.5,0.0018796992481203006,0.5182960111324413,0.25452125060381486
0.6549124856470155,0.2449429169702686,0.5,0.0018796992481203006,0.5155735797232455,0.29338490885612983
0.3421692263286079,0.6740436388048203,0.5,0.0018796992481203006,0.3643198325454924,0.3208471412579316
0.6286478934276267,0.3444822855083333,0.5,0.0018796992481203006,0.3221784415419737,0.34513277834405204
0.49975677964494103,0.5225315444372555,0.5,0.0018796992481203006,0.044184913735241936,0.34846341330063035
0.5642023365362838,0.7935109555417497,0.5,0.0018796992481203006,0.5779066097239127,0.392025701721461
0.43895917184315164,0.19787699969748906,0.5,0.0018796992481203006,0.5945116124107465,0.4368396662852901
0.46279178315965774,0.5273382739172032,0.5,0.0018796992481203006,0.06145580937545948,0.4414721720363981
0.5656615250780135,0.4593430675912961,0.5,0.0018796992481203006,0.09574913505212926,0.4486896901734178
